genome_id,genome_name,repository,species_id,sra_accession,quality_level,completeness,contamination,count_contigs,genome_length,avg_contig_length,contig_N50,average_depth,percent_contigs_5x_depth,count_trnas,rrna_5s_present,rrna_16s_present,rrna_23s_present,species_alt_id,species_name,representative_genome,gtdb_taxonomy,operational_taxonomy,count_hgm,count_ref,gut_species,new_species,cultured_species,high_quality
1805714.3.patric,Christensenella massiliensis strain Marseille-P2438,PATRIC,OTU-11618,,high,98.79,0.81,1,2560186,2560190.0,2560186,,,20,Yes,Yes,Yes,267825,Christensenella massiliensis,1805714.3,d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenella,d__Bacteria;p__18;c__124;o__748;f__1470;g__6102;s__11618,0,1,Yes,No,Yes,Yes
ERS396358_13.hgm,ERS396358_13,HGM,OTU-13035,ERS396358,high,90.88,1.01,190,1859156,9785.03,20306,76.0994,100.0,19,No,No,No,251215,Oscillospiraceae HGM13035,ERS396358_13,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103,d__Bacteria;p__18;c__124;o__750;f__1483;g__6185;s__13035,3,0,Yes,Yes,No,Yes
SRS023715_33.hgm,SRS023715_33,HGM,OTU-04285,SRS023715,high,97.58,0.81,116,2174245,18743.5,30118,15.7905,100.0,20,Yes,No,No,274272,Collinsella HGM04285,SRS023715_33,d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella,d__Bacteria;p__23;c__115;o__659;f__1278;g__5354;s__04285,1,0,Yes,Yes,No,Yes
1946695.3.patric,Lachnoclostridium sp. UBA5890,PATRIC,OTU-12283,,high,98.66,1.34,66,3111831,47148.9,67999,,,17,No,No,No,277698,Eubacterium sp.,1946695.3,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F,d__Bacteria;p__18;c__124;o__762;f__1517;g__6515;s__12283,0,1,Yes,No,No,Yes
SRS075773_49.hgm,SRS075773_49,HGM,OTU-13413,SRS075773,high,92.91,0.0,109,1885844,17301.3,25180,13.9955,100.0,16,Yes,No,No,249542,Ruminococcus champanellensis,SRS075773_49,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_F;s__Ruminococcus_F champanellensis,d__Bacteria;p__18;c__124;o__751;f__1498;g__6321;s__13413,16,4,Yes,No,Yes,Yes
1658112.3.patric,Eubacterium sp. SB2,PATRIC,OTU-12537,,high,99.42,0.0,9,5156194,572910.0,1069380,,,20,Yes,Yes,Yes,226583,Ruminococcus sp.,1658112.3,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B sp2,d__Bacteria;p__18;c__124;o__762;f__1517;g__6652;s__12537,0,3,Yes,No,Yes,Yes
SRS476104_92.hgm,SRS476104_92,HGM,OTU-04110,SRS476104,high,100.0,0.4,65,2094476,32222.7,66688,16.2362,100.0,20,Yes,No,No,243649,Olsenella HGM04110,SRS476104_92,d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella_C,d__Bacteria;p__23;c__115;o__659;f__1278;g__5340;s__04110,8,0,Yes,Yes,No,Yes
2716884857.img,Bacillus sp. YR288,IMG,OTU-09567,,high,99.43,0.0,4,4354718,1088680.0,4315227,,,20,Yes,Yes,Yes,219201,Bacillus flexus,2716884857,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae_H;g__Bacillus_C;s__Bacillus_C flexus,d__Bacteria;p__01;c__014;o__052;f__0104;g__0584;s__09567,0,9,Yes,No,Yes,Yes
SRS140513_4.hgm,SRS140513_4,HGM,OTU-05194,SRS140513,high,96.79,1.89,153,3767547,24624.5,48037,20.6157,100.0,18,No,Yes,No,263007,Homeothermaceae HGM05194,SRS140513_4,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Homeothermaceae;g__CAG-1031,d__Bacteria;p__21;c__101;o__592;f__1147;g__4451;s__05194,1,0,Yes,Yes,No,Yes
1796616.4.patric,Blautia sp. YL58,PATRIC,OTU-11993,,high,99.36,1.91,1,5128792,5128790.0,5128792,,,20,No,Yes,Yes,266702,Blautia coccoides,1796616.4,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__,d__Bacteria;p__18;c__124;o__762;f__1517;g__6655;s__11993,0,2,Yes,No,Yes,Yes
SRS476120_140.hgm,SRS476120_140,HGM,OTU-12791,SRS476120,high,92.26,0.67,118,2443711,20709.4,46083,26.4625,100.0,18,Yes,No,Yes,227789,DTU089 HGM12791,SRS476120_140,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__DTU089,d__Bacteria;p__18;c__124;o__751;f__1489;g__6232;s__12791,3,0,Yes,Yes,No,Yes
SRS820578_4.hgm,SRS820578_4,HGM,OTU-09796,SRS820578,high,99.06,0.0,79,2060420,26081.3,32896,27.7231,100.0,18,Yes,Yes,No,262588,Catenibacterium HGM09796,SRS820578_4,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Catenibacterium,d__Bacteria;p__01;c__014;o__045;f__0076;g__0259;s__09796,1,0,Yes,Yes,No,Yes
ERS537213_93.hgm,ERS537213_93,HGM,OTU-12762,ERS537213,high,93.96,2.01,159,2721344,17115.4,28748,16.2773,99.9402,18,Yes,No,No,260593,DTU089 HGM12762,ERS537213_93,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__DTU089,d__Bacteria;p__18;c__124;o__751;f__1487;g__6205;s__12762,30,0,Yes,Yes,No,Yes
SRS284313_6.hgm,SRS284313_6,HGM,OTU-04251,SRS284313,high,93.55,1.61,113,2245388,19870.7,30247,17.1922,99.946,20,No,No,No,269336,Collinsella HGM04251,SRS284313_6,d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella,d__Bacteria;p__23;c__115;o__659;f__1278;g__5354;s__04251,1,0,Yes,Yes,No,Yes
1947338.3.patric,Pseudomonas sp. UBA7336,PATRIC,OTU-22274,,high,98.05,0.64,62,5472772,88270.5,130507,,,17,No,No,No,214682,Pseudomonas sp.,1947338.3,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__,d__Bacteria;p__08;c__064;o__358;f__0694;g__2337;s__22274,0,5,Yes,No,Yes,Yes
SRS1596872_11.hgm,SRS1596872_11,HGM,OTU-11780,SRS1596872,high,93.96,2.57,114,2406302,21107.9,89846,29.2897,100.0,18,Yes,Yes,Yes,278997,Lachnospirales HGM11780,SRS1596872_11,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales,d__Bacteria;p__18;c__124;o__761;f__1516;g__6471;s__11780,1,0,Yes,Yes,No,Yes
SRS1596849_88.hgm,SRS1596849_88,HGM,OTU-01767,SRS1596849,high,98.64,0.15,17,2007867,118110.0,154484,312.219,100.0,20,Yes,Yes,Yes,261592,Bifidobacterium sp.,SRS1596849_88,d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis,d__Bacteria;p__23;c__114;o__653;f__1260;g__5068;s__01767,554,29,Yes,No,Yes,Yes
ERS608499_12.hgm,ERS608499_12,HGM,OTU-04189,ERS608499,high,99.19,0.81,68,2212762,32540.6,77992,38.0174,100.0,20,Yes,Yes,Yes,274838,Collinsella HGM04189,ERS608499_12,d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella,d__Bacteria;p__23;c__115;o__659;f__1278;g__5354;s__04189,1,0,Yes,Yes,No,Yes
ERS473243_1.hgm,ERS473243_1,HGM,OTU-04315,ERS473243,high,97.58,0.81,62,2028696,32720.9,46661,59.1951,100.0,20,No,No,No,264338,Collinsella HGM04315,ERS473243_1,d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens,d__Bacteria;p__23;c__115;o__659;f__1278;g__5354;s__04315,3,0,Yes,Yes,No,Yes
ERS608549_16.hgm,ERS608549_16,HGM,OTU-04262,ERS608549,high,90.32,0.81,133,1868146,14046.2,21457,34.8484,100.0,20,No,No,No,262285,Collinsella HGM04262,ERS608549_16,d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella,d__Bacteria;p__23;c__115;o__659;f__1278;g__5354;s__04262,6,0,Yes,Yes,No,Yes
1720298.3.patric,Peptoniphilus sp. SIT15,PATRIC,OTU-13775,,high,99.3,0.0,12,1739566,144964.0,436963,,,19,Yes,Yes,Yes,258484,Peptoniphilus timonensis,1720298.3,d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A timonensis,d__Bacteria;p__18;c__124;o__765;f__1533;g__6733;s__13775,0,2,Yes,No,Yes,Yes
ERS537197_24.hgm,ERS537197_24,HGM,OTU-04753,ERS537197,high,98.06,0.51,144,3494642,24268.3,59449,150.66899999999998,100.0,18,No,No,No,261733,Bacteroides coprocola,ERS537197_24,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_A;s__Bacteroides_A coprocola,d__Bacteria;p__21;c__101;o__592;f__1142;g__4351;s__04753,67,2,Yes,No,Yes,Yes
SRS476267_22.hgm,SRS476267_22,HGM,OTU-20919,SRS476267,high,99.38,0.29,59,2350131,39832.7,106569,235.912,100.0,18,No,No,No,260306,Succinivibrio sp.,SRS476267_22,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp1,d__Bacteria;p__08;c__064;o__363;f__0725;g__2525;s__20919,208,4,Yes,No,No,Yes
SRS476152_71.hgm,SRS476152_71,HGM,OTU-13246,SRS476152,high,90.94,0.0,196,2237307,11414.8,21072,29.1442,100.0,15,Yes,Yes,Yes,268620,Ruminococcaceae HGM13246,SRS476152_71,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115,d__Bacteria;p__18;c__124;o__751;f__1497;g__6306;s__13246,1,0,Yes,Yes,No,Yes
SRS1596808_106.hgm,SRS1596808_106,HGM,OTU-12686,SRS1596808,high,95.08,0.0,97,2085888,21504.0,40699,42.1625,100.0,13,No,Yes,No,236962,Oscillospirales HGM12686,SRS1596808_106,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448,d__Bacteria;p__18;c__124;o__755;f__1504;g__6395;s__12686,57,0,Yes,Yes,No,Yes
1952259.3.patric,Micrococcaceae bacterium UBA5788,PATRIC,OTU-02438,,high,99.01,0.33,14,2291291,163664.0,287532,,,19,Yes,No,No,265161,Rothia sp.,1952259.3,d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia,d__Bacteria;p__23;c__114;o__654;f__1272;g__5322;s__02438,0,1,Yes,No,No,Yes
1960940.3.patric,Acinetobacter sp. ANC 5600 strain ANC 5600,PATRIC,OTU-21729,,high,99.66,0.68,18,3449469,191637.0,554840,,,20,Yes,Yes,Yes,261262,Acinetobacter sp.,1960940.3,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,d__Bacteria;p__08;c__064;o__361;f__0705;g__2423;s__21729,0,3,Yes,No,Yes,Yes
SRS335560_6.hgm,SRS335560_6,HGM,OTU-13737,SRS335560,high,97.56,0.63,108,1914287,17724.9,31263,22.9703,100.0,18,Yes,No,No,278596,Finegoldia HGM13737,SRS335560_6,d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Finegoldia,d__Bacteria;p__18;c__124;o__763;f__1530;g__6725;s__13737,1,0,Yes,Yes,No,Yes
1914868.3.patric,Acidovorax sp. 202149 strain 202149,PATRIC,OTU-19010,,high,96.85,0.57,34,3439358,101158.0,356420,,,20,Yes,Yes,Yes,220994,Comamonas kerstersii,1914868.3,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Comamonas;s__Comamonas kerstersii,d__Bacteria;p__08;c__064;o__329;f__0614;g__1853;s__19010,11,7,Yes,No,Yes,Yes
SRS022137_40.hgm,SRS022137_40,HGM,OTU-05193,SRS022137,high,96.42,0.38,56,2547209,45485.9,66424,21.0613,100.0,19,Yes,Yes,No,276335,Homeothermaceae HGM05193,SRS022137_40,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Homeothermaceae;g__CAG-1031,d__Bacteria;p__21;c__101;o__592;f__1147;g__4454;s__05193,3,0,Yes,Yes,No,Yes
1750719.3.patric,Kurthia sp. 11kri321,PATRIC,OTU-09684,,high,99.34,0.88,1,2964527,2964530.0,2964527,,,20,Yes,Yes,Yes,252349,Kurthia sp.,1750719.3,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Kurthia;s__,d__Bacteria;p__01;c__014;o__052;f__0104;g__0540;s__09684,0,2,Yes,No,Yes,Yes
ERS608527_36.hgm,ERS608527_36,HGM,OTU-04373,ERS608527,high,94.35,0.44,78,1911498,24506.4,94359,18.6268,100.0,20,Yes,Yes,Yes,259650,Senegalimassilia HGM04373,ERS608527_36,d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia,d__Bacteria;p__23;c__115;o__659;f__1277;g__5369;s__04373,27,0,Yes,Yes,No,Yes
ERS537194_38.hgm,ERS537194_38,HGM,OTU-14015,ERS537194,high,99.98,0.9,20,2243661,112183.0,136155,37.9411,100.0,19,Yes,No,No,254649,Acidaminococcaceae sp.,ERS537194_38,d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__CAG-207;s__,d__Bacteria;p__18;c__123;o__722;f__1408;g__5748;s__14015,550,3,Yes,No,Yes,Yes
1948094.3.patric,Firmicutes bacterium UBA6418,PATRIC,OTU-13473,,high,92.34,1.06,152,2296692,15109.8,21371,,,17,Yes,No,No,211189,Anaerovoracaceae sp.,1948094.3,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAG-145,d__Bacteria;p__18;c__124;o__769;f__1547;g__6835;s__13473,0,2,Yes,No,No,Yes
SRS476098_63.hgm,SRS476098_63,HGM,OTU-05434,SRS476098,high,95.16,0.54,29,2443186,84247.8,122126,138.718,100.0,17,No,No,No,261457,Paludibacteraceae HGM05434,SRS476098_63,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae,d__Bacteria;p__21;c__101;o__592;f__1141;g__4326;s__05434,8,0,Yes,Yes,No,Yes
1952528.3.patric,Prevotellaceae bacterium UBA711,PATRIC,OTU-04812,,high,90.18,1.05,132,2457538,18617.7,27906,,,15,No,No,No,271775,Paraprevotella sp.,1952528.3,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella,d__Bacteria;p__21;c__101;o__592;f__1142;g__4362;s__04812,0,2,Yes,No,No,Yes
ERS608525_13.hgm,ERS608525_13,HGM,OTU-13422,ERS608525,high,93.09,0.0,165,2414195,14631.5,23412,18.4505,100.0,17,No,Yes,No,258478,Subdoligranulum HGM13422,ERS608525_13,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum,d__Bacteria;p__18;c__124;o__753;f__1494;g__6286;s__13422,44,0,Yes,Yes,No,Yes
1952582.3.patric,Porphyromonadaceae bacterium UBA4702,PATRIC,OTU-05187,,high,94.26,2.65,97,2411790,24863.8,37042,,,11,No,No,No,240674,Homeothermaceae sp.,1952582.3,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Homeothermaceae,d__Bacteria;p__21;c__101;o__592;f__1147;g__4438;s__05187,0,2,Yes,No,No,Yes
ERS235628_3.hgm,ERS235628_3,HGM,OTU-11573,ERS235628,high,96.01,3.12,418,3214019,7689.04,10832,13.4665,100.0,14,Yes,No,No,256111,Christensenellales HGM11573,ERS235628_3,d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__CAG-74,d__Bacteria;p__18;c__124;o__747;f__1467;g__6069;s__11573,3,0,Yes,Yes,No,Yes
SRS021948_50.hgm,SRS021948_50,HGM,OTU-10793,SRS021948,high,92.7,3.37,138,1424715,10324.0,18660,42.278999999999996,100.0,20,Yes,Yes,Yes,276863,RF39 HGM10793,SRS021948_50,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__CAG-582,d__Bacteria;p__01;c__014;o__047;f__0084;g__0309;s__10793,1,0,Yes,Yes,No,Yes
ERS396536_20.hgm,ERS396536_20,HGM,OTU-04288,ERS396536,high,94.35,0.81,107,1970705,18417.8,32462,24.8582,100.0,19,No,No,No,272838,Collinsella HGM04288,ERS396536_20,d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella,d__Bacteria;p__23;c__115;o__659;f__1278;g__5354;s__04288,1,0,Yes,Yes,No,Yes
ERS396512_33.hgm,ERS396512_33,HGM,OTU-09854,ERS396512,high,93.4,0.0,118,2225759,18862.4,32067,22.8898,100.0,14,No,No,No,232533,Eubacterium HGM09854,ERS396512_33,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Eubacterium_D,d__Bacteria;p__01;c__014;o__046;f__0082;g__0300;s__09854,10,0,Yes,Yes,No,Yes
1852368.3.patric,Prevotellaceae bacterium Marseille-P2826,PATRIC,OTU-04790,,high,97.3,1.49,6,2771606,461934.0,2762878,,,20,Yes,Yes,Yes,279568,F0040 sp.,1852368.3,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__F0040,d__Bacteria;p__21;c__101;o__592;f__1142;g__4398;s__04790,0,1,Yes,No,Yes,Yes
1977277.3.patric,Anaerococcus sp. Marseille-P3625,PATRIC,OTU-13718,,high,98.78,0.61,11,2086176,189652.0,1092757,,,20,Yes,Yes,Yes,266502,Anaerococcus sp.,1977277.3,d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Anaerococcus,d__Bacteria;p__18;c__124;o__763;f__1529;g__6721;s__13718,0,1,Yes,No,Yes,Yes
SRS820603_49.hgm,SRS820603_49,HGM,OTU-12911,SRS820603,high,90.6,0.0,95,2218449,23352.1,65657,33.14,100.0,17,Yes,Yes,No,254893,Neglecta HGM12911,SRS820603_49,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__DTU089;g__Neglecta,d__Bacteria;p__18;c__124;o__751;f__1490;g__6258;s__12911,5,0,Yes,Yes,No,Yes
ERS235564_41.hgm,ERS235564_41,HGM,OTU-05238,ERS235564,high,94.4,0.94,37,3359263,90790.9,141636,21.7872,100.0,17,No,No,No,271901,Homeothermaceae HGM05238,ERS235564_41,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Homeothermaceae;g__CAG-485,d__Bacteria;p__21;c__101;o__592;f__1147;g__4442;s__05238,1,0,Yes,Yes,No,Yes
SRS475589_67.hgm,SRS475589_67,HGM,OTU-00332,SRS475589,high,97.6,0.0,127,2151595,16941.7,24220,23.1251,100.0,19,Yes,Yes,No,227333,Methanobrevibacter HGM00332,SRS475589_67,d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A,d__Archaea;p__28;c__141;o__812;f__1615;g__7097;s__00332,2,0,Yes,Yes,No,Yes
1816694.3.patric,Clostridium sp. Marseille-P2538,PATRIC,OTU-12261,,high,98.83,0.58,2,4144149,2072070.0,4143223,,,20,No,Yes,Yes,259593,Dorea sp.,1816694.3,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__,d__Bacteria;p__18;c__124;o__762;f__1517;g__6649;s__12261,1,1,Yes,No,Yes,Yes
ERS396316_85.hgm,ERS396316_85,HGM,OTU-10858,ERS396316,high,90.45,1.12,59,1137296,19276.2,66607,158.279,100.0,18,Yes,Yes,Yes,256661,RF39 HGM10858,ERS396316_85,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-822,d__Bacteria;p__01;c__014;o__047;f__0085;g__0321;s__10858,12,0,Yes,Yes,No,Yes
ERS396353_33.hgm,ERS396353_33,HGM,OTU-04998,ERS396353,high,98.38,0.0,133,3438278,25851.7,64940,422.81199999999995,100.0,19,No,Yes,Yes,243164,Prevotella sp.,ERS396353_33,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,d__Bacteria;p__21;c__101;o__592;f__1144;g__4383;s__04998,2,1,Yes,No,No,Yes
1965592.3.patric,Gordonibacter sp. An230 strain An230,PATRIC,OTU-04356,,high,100.0,0.0,73,3877025,53109.9,118703,,,20,Yes,Yes,Yes,263408,CHKCI002 sp.,1965592.3,d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CHKCI002,d__Bacteria;p__23;c__115;o__659;f__1277;g__5370;s__04356,0,1,Yes,No,Yes,Yes
1965538.3.patric,Flavonifractor sp. An100 strain An100,PATRIC,OTU-13107,,high,99.33,0.0,66,3040137,46062.7,93534,,,19,Yes,Yes,Yes,267742,D16 sp.,1965538.3,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__D16,d__Bacteria;p__18;c__124;o__750;f__1481;g__6160;s__13107,0,1,Yes,No,Yes,Yes
1720317.3.patric,Porphyromonadaceae bacterium FC4,PATRIC,OTU-05463,,high,95.62,0.0,4,2125418,531354.0,1748717,,,20,Yes,Yes,Yes,268292,Porphyromonas sp.,1720317.3,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__,d__Bacteria;p__21;c__101;o__592;f__1146;g__4432;s__05463,0,1,Yes,No,Yes,Yes
SRS259531_2.hgm,SRS259531_2,HGM,OTU-12344,SRS259531,high,99.68,1.32,311,3295822,10597.5,16406,11.19,100.0,13,No,No,No,246545,Lachnospiraceae HGM12344,SRS259531_2,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066135,d__Bacteria;p__18;c__124;o__762;f__1517;g__6663;s__12344,9,0,Yes,Yes,No,Yes
ERS537263_24.hgm,ERS537263_24,HGM,OTU-20795,ERS537263,high,99.58,0.0,28,2020645,72165.9,205529,65.8529,100.0,18,Yes,No,No,262108,Haemophilus parainfluenzae,ERS537263_24,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D,d__Bacteria;p__08;c__064;o__363;f__0707;g__2432;s__20795,16,1,Yes,No,Yes,Yes
2585427597.img,Prevotella shahii DSM 15611,IMG,OTU-05058,,high,99.66,0.0,98,3511526,35831.9,77092,,,18,Yes,Yes,No,274214,Prevotella shahii,2585427597,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella shahii,d__Bacteria;p__21;c__101;o__592;f__1144;g__4382;s__05058,0,2,Yes,No,Yes,Yes
SRS016203_20.hgm,SRS016203_20,HGM,OTU-11395,SRS016203,high,90.49,0.02,32,1972106,61628.3,133882,44.1068,100.0,19,No,No,No,266142,Clostridia HGM11395,SRS016203_20,d__Bacteria;p__Firmicutes;c__Clostridia;o__4C28d-15;f__CAG-552,d__Bacteria;p__18;c__124;o__738;f__1445;g__5985;s__11395,3,0,Yes,Yes,No,Yes
SRS311548_12.hgm,SRS311548_12,HGM,OTU-13148,SRS311548,high,97.32,0.13,196,3666493,18706.6,34716,45.9367,100.0,20,Yes,Yes,Yes,257410,Flavonifractor plautii,SRS311548_12,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii,d__Bacteria;p__18;c__124;o__750;f__1481;g__6159;s__13148,150,14,Yes,No,Yes,Yes
1965650.3.patric,Alistipes sp. An66 strain An66,PATRIC,OTU-05533,,high,100.0,0.48,54,3055655,56586.2,168748,,,20,Yes,Yes,Yes,268310,Alistipes sp.,1965650.3,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,d__Bacteria;p__21;c__101;o__591;f__1149;g__4500;s__05533,0,1,Yes,No,Yes,Yes
SRS024075_3.hgm,SRS024075_3,HGM,OTU-13254,SRS024075,high,91.95,0.0,102,2200200,21570.6,43053,17.1995,100.0,15,Yes,No,No,248875,Ruminococcaceae sp.,SRS024075_3,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__,d__Bacteria;p__18;c__124;o__751;f__1497;g__6305;s__13254,138,1,Yes,No,No,Yes
ERS396506_14.hgm,ERS396506_14,HGM,OTU-12086,ERS396506,high,91.28,0.0,23,2035158,88485.1,150245,36.885,100.0,15,No,No,No,249663,Butyrivibrio sp.,ERS396506_14,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__,d__Bacteria;p__18;c__124;o__762;f__1517;g__6480;s__12086,83,1,Yes,No,No,Yes
SRS476348_60.hgm,SRS476348_60,HGM,OTU-11850,SRS476348,high,94.15,2.99,248,2720357,10969.2,28493,14.3155,99.8033,16,Yes,No,Yes,275832,Lachnospiraceae HGM11850,SRS476348_60,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,d__Bacteria;p__18;c__124;o__762;f__1519;g__6566;s__11850,1,0,Yes,Yes,No,Yes
1947411.3.patric,Ruminococcus sp. UBA3280,PATRIC,OTU-13352,,high,93.85,0.0,113,2343445,20738.4,34529,,,12,Yes,No,Yes,271030,Ruminococcus sp.,1947411.3,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus,d__Bacteria;p__18;c__124;o__751;f__1498;g__6327;s__13352,0,1,Yes,No,No,Yes
ERS396297_56.hgm,ERS396297_56,HGM,OTU-04606,ERS396297,high,92.22,2.75,146,2850472,19523.8,41005,31.7262,100.0,19,No,No,Yes,220320,Bacteroidaceae HGM04606,ERS396297_56,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae,d__Bacteria;p__21;c__101;o__592;f__1142;g__4351;s__04606,2,0,Yes,Yes,No,Yes
